signal_id,symbol,es,at,residual,regime,final_state,mt5_ticket,timestamp_generated,timestamp_triggered,timestamp_submitted,timestamp_opened,timestamp_closed,pnl_points,pnl_money
SIG_20260616_144550_GBPJPY,GBPJPY,0.6785714285714286,0.8908730158730159,1.9583161379470028e-05,DYNAMIC,GENERATED,,2026-06-16T14:45:50.769678,,,,,0.0,0.0
SIG_20260616_144550_XAUUSD,XAUUSD,0.7976190476190477,0.17261904761904762,0.0005908734737585719,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:45:50.817731,2026-06-16T14:45:50.867628,,,,0.0,0.0
SIG_20260616_144550_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.321505003246381e-05,DYNAMIC,GENERATED,,2026-06-16T14:45:50.935256,,,,,0.0,0.0
SIG_20260616_144651_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0416455820592334e-05,DYNAMIC,GENERATED,,2026-06-16T14:46:51.563791,,,,,0.0,0.0
SIG_20260616_144651_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.449789501840121e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:46:51.589026,2026-06-16T14:46:51.620562,,,,0.0,0.0
SIG_20260616_144651_GBPJPY,GBPJPY,0.6785714285714286,0.8908730158730159,1.960795490473248e-05,DYNAMIC,GENERATED,,2026-06-16T14:46:51.662654,,,,,0.0,0.0
SIG_20260616_144651_XAUUSD,XAUUSD,0.7976190476190477,0.17261904761904762,0.0005909340111351479,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:46:51.685365,2026-06-16T14:46:51.714677,,,,0.0,0.0
SIG_20260616_144651_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.32099279215283e-05,DYNAMIC,GENERATED,,2026-06-16T14:46:51.759111,,,,,0.0,0.0
SIG_20260616_144752_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0410564310111664e-05,DYNAMIC,GENERATED,,2026-06-16T14:47:52.306630,,,,,0.0,0.0
SIG_20260616_144752_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4499879052062449e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:47:52.341188,2026-06-16T14:47:52.390948,,,,0.0,0.0
SIG_20260616_144752_GBPJPY,GBPJPY,0.6785714285714286,0.8908730158730159,1.9605903088427485e-05,DYNAMIC,GENERATED,,2026-06-16T14:47:52.441577,,,,,0.0,0.0
SIG_20260616_144752_XAUUSD,XAUUSD,0.7976190476190477,0.17261904761904762,0.0005909707352193955,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:47:52.475386,2026-06-16T14:47:52.516508,,,,0.0,0.0
SIG_20260616_144752_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3204360137115472e-05,DYNAMIC,GENERATED,,2026-06-16T14:47:52.566470,,,,,0.0,0.0
SIG_20260616_144853_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0406752133805482e-05,DYNAMIC,GENERATED,,2026-06-16T14:48:53.175519,,,,,0.0,0.0
SIG_20260616_144853_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4500695992426913e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:48:53.210356,2026-06-16T14:48:53.241032,,,,0.0,0.0
SIG_20260616_144853_GBPJPY,GBPJPY,0.6845238095238095,0.8908730158730159,1.9673295368511414e-05,DYNAMIC,GENERATED,,2026-06-16T14:48:53.293715,,,,,0.0,0.0
SIG_20260616_144853_XAUUSD,XAUUSD,0.7976190476190477,0.17261904761904762,0.0005913842116340379,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:48:53.333478,2026-06-16T14:48:53.372912,,,,0.0,0.0
SIG_20260616_144853_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3209929200989726e-05,DYNAMIC,GENERATED,,2026-06-16T14:48:53.428210,,,,,0.0,0.0
SIG_20260616_144954_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0406752133805482e-05,DYNAMIC,GENERATED,,2026-06-16T14:49:54.079324,,,,,0.0,0.0
SIG_20260616_144954_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.449789501840121e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:49:54.118775,2026-06-16T14:49:54.157362,,,,0.0,0.0
SIG_20260616_144954_GBPJPY,GBPJPY,0.6785714285714286,0.8908730158730159,1.965227721812085e-05,DYNAMIC,GENERATED,,2026-06-16T14:49:54.215014,,,,,0.0,0.0
SIG_20260616_144954_XAUUSD,XAUUSD,0.7976190476190477,0.17261904761904762,0.0005916573369513086,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:49:54.255271,2026-06-16T14:49:54.296262,,,,0.0,0.0
SIG_20260616_144954_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.320725608358901e-05,DYNAMIC,GENERATED,,2026-06-16T14:49:54.349295,,,,,0.0,0.0
SIG_20260616_145054_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0406752133805482e-05,DYNAMIC,GENERATED,,2026-06-16T14:50:54.957470,,,,,0.0,0.0
SIG_20260616_145054_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4499139908632746e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:50:54.993711,2026-06-16T14:50:55.027131,,,,0.0,0.0
SIG_20260616_145055_GBPJPY,GBPJPY,0.6785714285714286,0.8908730158730159,1.9641217734552268e-05,DYNAMIC,GENERATED,,2026-06-16T14:50:55.075105,,,,,0.0,0.0
SIG_20260616_145055_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005931762364070649,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:50:55.113687,2026-06-16T14:50:55.147758,,,,0.0,0.0
SIG_20260616_145055_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3208518380425755e-05,DYNAMIC,GENERATED,,2026-06-16T14:50:55.206407,,,,,0.0,0.0
SIG_20260616_145155_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0405019018419495e-05,DYNAMIC,GENERATED,,2026-06-16T14:51:55.831765,,,,,0.0,0.0
SIG_20260616_145155_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4500695992426913e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:51:55.878559,2026-06-16T14:51:55.942162,,,,0.0,0.0
SIG_20260616_145156_GBPJPY,GBPJPY,0.6865079365079365,0.8908730158730159,1.9699909671964277e-05,DYNAMIC,GENERATED,,2026-06-16T14:51:56.040728,,,,,0.0,0.0
SIG_20260616_145156_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005926516747439678,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:51:56.101114,2026-06-16T14:51:56.148524,,,,0.0,0.0
SIG_20260616_145156_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.320725608358901e-05,DYNAMIC,GENERATED,,2026-06-16T14:51:56.195219,,,,,0.0,0.0
SIG_20260616_145256_EURJPY,EURJPY,0.2996031746031746,0.9146825396825397,1.0405943337186475e-05,DYNAMIC,GENERATED,,2026-06-16T14:52:56.817895,,,,,0.0,0.0
SIG_20260616_145256_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4499139908632746e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:52:56.857511,2026-06-16T14:52:56.894560,,,,0.0,0.0
SIG_20260616_145256_GBPJPY,GBPJPY,0.6884920634920635,0.8908730158730159,1.9721686068862796e-05,DYNAMIC,GENERATED,,2026-06-16T14:52:56.958571,,,,,0.0,0.0
SIG_20260616_145256_XAUUSD,XAUUSD,0.7996031746031746,0.17261904761904762,0.0005924077526528373,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:52:56.994882,2026-06-16T14:52:57.041873,,,,0.0,0.0
SIG_20260616_145257_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.320725608358901e-05,DYNAMIC,GENERATED,,2026-06-16T14:52:57.094073,,,,,0.0,0.0
SIG_20260616_145357_EURJPY,EURJPY,0.3055555555555556,0.9146825396825397,1.0421542784161815e-05,DYNAMIC,GENERATED,,2026-06-16T14:53:57.777257,,,,,0.0,0.0
SIG_20260616_145357_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.449789501840121e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:53:57.817219,2026-06-16T14:53:57.850809,,,,0.0,0.0
SIG_20260616_145357_GBPJPY,GBPJPY,0.6924603174603174,0.8908730158730159,1.9838942589145864e-05,DYNAMIC,GENERATED,,2026-06-16T14:53:57.908682,,,,,0.0,0.0
SIG_20260616_145357_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005926516747439678,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:53:57.947408,2026-06-16T14:53:57.985134,,,,0.0,0.0
SIG_20260616_145358_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.32215133376667e-05,DYNAMIC,GENERATED,,2026-06-16T14:53:58.046351,,,,,0.0,0.0
SIG_20260616_145458_EURJPY,EURJPY,0.30952380952380953,0.9146825396825397,1.04344857361351e-05,DYNAMIC,GENERATED,,2026-06-16T14:54:58.640671,,,,,0.0,0.0
SIG_20260616_145458_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4498478563593765e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:54:58.672842,2026-06-16T14:54:58.708562,,,,0.0,0.0
SIG_20260616_145458_GBPJPY,GBPJPY,0.6924603174603174,0.8908730158730159,1.9791838586227627e-05,DYNAMIC,GENERATED,,2026-06-16T14:54:58.751908,,,,,0.0,0.0
SIG_20260616_145458_XAUUSD,XAUUSD,0.7996031746031746,0.17261904761904762,0.000592503281245299,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:54:58.785460,2026-06-16T14:54:58.819008,,,,0.0,0.0
SIG_20260616_145458_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3245277830599915e-05,DYNAMIC,GENERATED,,2026-06-16T14:54:58.859052,,,,,0.0,0.0
SIG_20260616_145559_EURJPY,EURJPY,0.31746031746031744,0.9146825396825397,1.0471469279370776e-05,DYNAMIC,GENERATED,,2026-06-16T14:55:59.396877,,,,,0.0,0.0
SIG_20260616_145559_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4497389274510745e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:55:59.428855,2026-06-16T14:55:59.462601,,,,0.0,0.0
SIG_20260616_145559_GBPJPY,GBPJPY,0.6924603174603174,0.8908730158730159,1.9834037571461662e-05,DYNAMIC,GENERATED,,2026-06-16T14:55:59.498253,,,,,0.0,0.0
SIG_20260616_145559_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.000593001064602779,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:55:59.532679,2026-06-16T14:55:59.565984,,,,0.0,0.0
SIG_20260616_145559_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3283379455130322e-05,DYNAMIC,GENERATED,,2026-06-16T14:55:59.614122,,,,,0.0,0.0
SIG_20260616_145700_EURJPY,EURJPY,0.32142857142857145,0.9146825396825397,1.0483027521355001e-05,DYNAMIC,GENERATED,,2026-06-16T14:57:00.147998,,,,,0.0,0.0
SIG_20260616_145700_USDJPY,USDJPY,0.878968253968254,0.9503968253968254,1.4496338878314981e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:57:00.182242,2026-06-16T14:57:00.218705,,,,0.0,0.0
SIG_20260616_145700_GBPJPY,GBPJPY,0.6924603174603174,0.8908730158730159,1.98438908573508e-05,DYNAMIC,GENERATED,,2026-06-16T14:57:00.272380,,,,,0.0,0.0
SIG_20260616_145700_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005933728867526956,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:57:00.303576,2026-06-16T14:57:00.347432,,,,0.0,0.0
SIG_20260616_145700_EURUSD,EURUSD,0.5853174603174603,0.9186507936507936,2.3260725906147628e-05,DYNAMIC,GENERATED,,2026-06-16T14:57:00.398718,,,,,0.0,0.0
SIG_20260616_145801_EURJPY,EURJPY,0.32936507936507936,0.9146825396825397,1.0550563064677253e-05,DYNAMIC,GENERATED,,2026-06-16T14:58:01.009724,,,,,0.0,0.0
SIG_20260616_145801_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4496961394046355e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:58:01.038844,2026-06-16T14:58:01.110959,,,,0.0,0.0
SIG_20260616_145801_GBPJPY,GBPJPY,0.6964285714285714,0.9325396825396826,1.99403562116877e-05,DYNAMIC,GENERATED,,2026-06-16T14:58:01.188535,,,,,0.0,0.0
SIG_20260616_145801_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005929532073005372,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:58:01.252967,2026-06-16T14:58:01.311965,,,,0.0,0.0
SIG_20260616_145801_EURUSD,EURUSD,0.5853174603174603,0.9246031746031746,2.3309748401857905e-05,DYNAMIC,GENERATED,,2026-06-16T14:58:01.395946,,,,,0.0,0.0
SIG_20260616_145902_EURJPY,EURJPY,0.3392857142857143,0.9146825396825397,1.0654845706100117e-05,DYNAMIC,GENERATED,,2026-06-16T14:59:02.127159,,,,,0.0,0.0
SIG_20260616_145902_USDJPY,USDJPY,0.8809523809523809,0.9503968253968254,1.4501591566946906e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:59:02.164148,2026-06-16T14:59:02.219310,,,,0.0,0.0
SIG_20260616_145902_GBPJPY,GBPJPY,0.6964285714285714,0.9325396825396826,1.9957796428155764e-05,DYNAMIC,GENERATED,,2026-06-16T14:59:02.280637,,,,,0.0,0.0
SIG_20260616_145902_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005934176396979012,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T14:59:02.330698,2026-06-16T14:59:02.381805,,,,0.0,0.0
SIG_20260616_145902_EURUSD,EURUSD,0.5853174603174603,0.9246031746031746,2.3359667942879532e-05,DYNAMIC,GENERATED,,2026-06-16T14:59:02.452467,,,,,0.0,0.0
SIG_20260616_150003_EURJPY,EURJPY,0.3273809523809524,0.9146825396825397,1.0530766621589529e-05,DYNAMIC,GENERATED,,2026-06-16T15:00:03.138076,,,,,0.0,0.0
SIG_20260616_150003_USDJPY,USDJPY,0.878968253968254,0.9503968253968254,1.4496338878314981e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T15:00:03.186684,2026-06-16T15:00:03.239684,,,,0.0,0.0
SIG_20260616_150003_GBPJPY,GBPJPY,0.6924603174603174,0.8908730158730159,1.9874488761289735e-05,DYNAMIC,GENERATED,,2026-06-16T15:00:03.304128,,,,,0.0,0.0
SIG_20260616_150003_XAUUSD,XAUUSD,0.8015873015873016,0.17261904761904762,0.0005930773214856931,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T15:00:03.343272,2026-06-16T15:00:03.391266,,,,0.0,0.0
SIG_20260616_150003_EURUSD,EURUSD,0.5853174603174603,0.9246031746031746,2.3298754944697596e-05,DYNAMIC,GENERATED,,2026-06-16T15:00:03.463515,,,,,0.0,0.0
SIG_20260616_150104_EURJPY,EURJPY,0.31746031746031744,0.9146825396825397,1.0460836039518138e-05,DYNAMIC,GENERATED,,2026-06-16T15:01:04.047989,,,,,0.0,0.0
SIG_20260616_150104_USDJPY,USDJPY,0.878968253968254,0.9503968253968254,1.4496611227521645e-05,DYNAMIC,BLOCKED_POSITION_EXISTS,,2026-06-16T15:01:04.101460,2026-06-16T15:01:04.159403,,,,0.0,0.0
